BenSampID,Station_ID,Region,DistCat,Longitude,Latitude,IBI_Score,CollDate,SC_pt_POET,SC_pt_ffg_pred,SC_pt_NonIns,SC_pi_OET,SC_pt_tv_toler,SC_pt_volt_semi,SubCatAreaSqKm,WsAreaSqKm,ExactDrArea_km2,pcSLOPE,SLOPE,Velocity,SandSiltClay,sinuosity_1,ElevCat,BFICat,MSST_avg,Precip8110Cat,Precip8110Ws,Tmax8110Cat,Tmax8110Ws,Tmean8110Cat,Tmean8110Ws,Tmin8110Cat,Tmin8110Ws,PctWetWat2016Cat,PctWetWat2016Ws,PctFrst2016Cat,PctFrst2016WS,ICI_21,IWI_21,PctUrbMax,PctUrbLMH2016Cat,PctUrbLMH2016Ws,pcUrb_WsExact,pcUrb_1000m,PctAgMax,PctHayCrop2016Cat,PctHayCrop2016Ws,pcAg_WsExact,pcAg_1000m,AllAgNMax,AllAgNCat,AllAgNWs,RdDensMax,RdDensCat,RdDensWs,DamMax,DamNrmStorCat,DamNrmStorWs,CanalDensCat,CanalDensWs,MineDensCat,MineDensWs,NPDESDensCat,NPDESDensWs,SuperfundDensCat,SuperfundDensWs,TRIDensCat,TRIDensWs,WoodJabs,SubmergeVegJabs,VegMarginBankJabs,HardBottomJabs,NumHabitats,AvailCover,PoolSubstrat,PoolVariable,SedDeposit,ChannelFlow,ChannelAlt,sinuosity,LBStability,RBStability,LBVegProtect,RBVegProtect,LBRiparVeg,RBRiparVeg,HabitatScore,RifflePct,RunPct,GlidePct,PoolPct,CanopyCover,WidthMean,DepthMean,Temperature,SpecConductivity,DO,pH,sin500m,sin1000m,NHD_sinuosity,pcSlp500m,pcSlp1000m,NHD_pcSLOPE,ni_total,ni_Chiro,ni_EPT,ni_Trich,nt_total,nt_Amph,nt_Bival,nt_Coleo,nt_COET,nt_CruMol,nt_Dipt,nt_Ephem,nt_Ephemerellid,nt_EPT,nt_ET,nt_Gast,nt_Hepta,nt_Insect,nt_Isop,nt_Mega,nt_Nemour,nt_NonIns,nt_Odon,nt_OET,nt_Oligo,nt_Perlid,nt_Pleco,nt_POET,nt_Ptero,nt_Rhya,nt_Tipulid,nt_Trich,nt_Tromb,pi_Amph,pi_AmphIsop,pi_Baet,pi_Bival,pi_Caen,pi_Coleo,pi_COET,pi_Corb,pi_Cru,pi_CruMol,pi_Dipt,pi_Ephem,pi_EphemNoCae,pi_EphemNoCaeBae,pi_EPT,pi_ET,pi_Gast,pi_Hydro,pi_Hydro2EPT,pi_Hydro2Trich,pi_Insect,pi_Isop,pi_Mega,pi_Mol,pi_NonIns,pi_Odon,pi_OET,pi_Oligo,pi_Pleco,pi_POET,pi_Trich,pi_TricNoHydro,pt_Amph,pt_Bival,pt_Coleo,pt_COET,pt_Dipt,pt_Ephem,pt_EPT,pt_ET,pt_Gast,pt_Insect,pt_Isop,pt_Mega,pt_NonIns,pt_Odon,pt_OET,pt_Oligo,pt_Pleco,pt_POET,pt_Trich,nt_Chiro,pi_Chiro,pt_Chiro,pi_Tanyt,pi_Tanyp,pi_COC2Chi,pi_ChCr2Chi,pi_Orth2Chi,pi_Tanyp2Chi,pi_SimBtri,pi_Colesens,nt_ffg_col,nt_ffg_filt,nt_ffg_pred,nt_ffg_scrap,nt_ffg_shred,pi_ffg_col,pi_ffg_filt,pi_ffg_pred,pi_ffg_scrap,pi_ffg_shred,pt_ffg_col,pt_ffg_filt,pt_ffg_pred,pt_ffg_scrap,pt_ffg_shred,nt_habit_burrow,nt_habit_climb,nt_habit_cling,nt_habit_sprawl,nt_habit_swim,pi_habit_burrow,pi_habit_climb,pi_habit_cling,pi_habit_sprawl,pi_habit_swim,pt_habit_burrow,pt_habit_climb,pt_habit_cling,pt_habit_sprawl,pt_habit_swim,pi_dom01,pi_dom02,pi_dom03,pi_dom04,pi_dom05,x_Shan_2,x_D,x_D_G,x_D_Mg,x_Evenness
2019072,TAU-W0868,SNEP,MidStrs,-70.89996,42.05821,41.14487974,8/19/2019,55.55555556,69.44444444,50,13.28341988,58.58585859,0,5.2452,27.4005,26.5229,0.070462,0.00070462,,50,1.32,25.84355697,53,20.99366578,1265.289918,1258.406288,15.74686114,15.69801683,10.06503091,10.03995601,4.377065016,4.376329798,24.75978037,19,37.645848,23.146658,0.673307698,0.54707264,39.66496962,18.94303363,39.66496962,40.1798134,17.79879622,0.549073439,0.54907344,0.420430284,0.417302799,1.203783319,2.199638693,1.978037062,2.199638693,5.735556462,3.147063543,5.735556462,15503.75037,0,15503.75037,0,0,0,0,0,0,0,0.036495684,0,0.036495684,0,10,0,0,1,15,17,13,19,20,15,8,10,10,10,8,10,9,164,,,,,,,,,,,,1.127332161,1.150165096,1.32,0.707579999,0.191529999,0.070462,339,125,11,4,38,2,0,0,8,6,20,3,0,6,6,3,1,29,1,0,0,9,2,8,1,0,0,8,0,0,0,3,2,41.2979351,42.77286136,0.294985251,0,0,0,6.489675516,0,42.77286136,47.49262537,43.65781711,2.064896755,2.064896755,1.769911504,3.244837758,3.244837758,4.719764012,0,0,0,50.44247788,1.474926254,0,4.719764012,49.55752212,3.244837758,6.489675516,0.294985251,0,6.489675516,1.179941003,1.179941003,5.263157895,0,0,21.05263158,52.63157895,7.894736842,15.78947368,15.78947368,7.894736842,76.31578947,2.631578947,0,23.68421053,5.263157895,21.05263158,2.631578947,0,21.05263158,7.894736842,18,36.87315634,47.36842105,19.7640118,2.064896755,4,0.8,4.8,5.6,0,0,10,7,8,4,5,55.75221239,20.3539823,7.669616519,5.309734513,7.374631268,26.31578947,18.42105263,21.05263158,10.52631579,13.15789474,4,5,11,8,5,3.244837758,8.849557522,27.72861357,52.50737463,2.654867257,10.52631579,13.15789474,28.94736842,21.05263158,13.15789474,26.84365782,41.2979351,53.09734513,59.58702065,64.60176991,3.988334472,0.88067455,6.52248529,6.35084094,0.759982767
2019074,TAU-W1498,SNEP,MidStrs,-70.96656,42.03149,55.95888197,8/19/2019,37.23404255,73.13829787,43.66767984,24.20198849,57.51128304,100,0.792,18.9612,19.3296,0.339268,0.00339268,,50,1.14,19.45185227,53,20.78445982,1270.075156,1265.597852,15.79748439,15.71683194,9.977148414,10.01615295,4.15594871,4.311317019,6.590909091,18,7.159091,28.094741,0.54656876,0.56097556,47.27272727,47.27272727,33.82855515,34.55789915,53.7037037,0.650275299,0,0.650275299,0.628579411,0,1.984051642,0,1.984051642,5.49496269,5.49496269,4.937851512,77871.21212,77871.21212,3252.642238,0,0.168208201,0,0,0,0,0,0.052739278,0,0.052739278,0,4,2,4,3,17,15,13,19,18,20,8,10,10,10,10,8,9,167,,,,,,,,,,,,1.273907176,1.305295049,1.14,0.844939741,0.775020085,0.339268,315,141,18,18,48,2,1,5,12,9,21,0,0,5,5,5,0,34,1,0,0,14,2,7,3,0,0,7,0,0,0,5,2,13.33333333,13.65079365,0,1.904761905,0,12.6984127,24.44444444,0,13.65079365,18.73015873,53.33333333,0,0,0,5.714285714,5.714285714,3.174603175,3.492063492,61.11111111,61.11111111,78.73015873,0.317460317,0,5.079365079,21.26984127,6.031746032,11.74603175,1.904761905,0,11.74603175,5.714285714,2.222222222,4.166666667,2.083333333,10.41666667,25,43.75,0,10.41666667,10.41666667,10.41666667,70.83333333,2.083333333,0,29.16666667,4.166666667,14.58333333,6.25,0,14.58333333,10.41666667,17,44.76190476,35.41666667,34.28571429,2.53968254,0,0,7.80141844,5.673758865,2.857142857,12.6984127,10,8,10,5,4,25.07936508,36.82539683,16.50793651,6.349206349,2.53968254,20.83333333,16.66666667,20.83333333,10.41666667,8.333333333,2,10,15,7,1,1.587301587,13.96825397,48.25396825,22.85714286,0.317460317,4.166666667,20.83333333,31.25,14.58333333,2.083333333,12.06349206,23.80952381,32.6984127,39.04761905,44.12698413,4.831508609,0.944479718,8.344092811,8.170257544,0.865092399
2019079,TAU-W1494,SNEP,HighStrs,-71.00978,42.05376,41.54415048,9/9/2019,32.25806452,70.56451613,17.35791091,7.774538387,40.66471163,80.64516129,8.7219,46.8639,43.386899,0.126475,0.00126475,,80,1.11,28.59036426,53.05262615,20.77781513,1269.573506,1269.280687,15.77336723,15.58851578,9.959903039,9.951812128,4.140995586,4.310325418,8.667836137,8,9.214735,12.143035,0.407570536,0.407335124,68.87834073,68.87834073,67.25624628,67.00763549,97.77070064,1.073160665,1.07316066,0.378329588,0.21163582,0,1.380249716,1.380249716,0.456914597,9.945277997,9.945277997,9.864911559,20766.85295,0,20766.85295,0,0,0,0,0.114653917,0.021338386,0,0.042676773,0.229307834,0.362752566,3,2,3,2,4,6,8,13,19,18,16,6,7,7,4,3,4,3,114,,,,,,,,,,,,1.052729802,1.051583615,1.11,0.172380013,0.068570001,0.126475,319,243,4,4,32,3,1,2,6,8,13,0,0,1,1,3,0,20,1,0,0,12,3,4,3,0,0,4,0,0,0,1,1,1.567398119,2.194357367,0,1.253918495,0,2.507836991,6.269592476,0,2.194357367,11.59874608,76.48902821,0,0,0,1.253918495,1.253918495,8.150470219,1.253918495,100,100,84.01253918,0.626959248,0,9.404388715,15.98746082,2.507836991,3.761755486,3.761755486,0,3.761755486,1.253918495,0,9.375,3.125,6.25,18.75,40.625,0,3.125,3.125,9.375,62.5,3.125,0,37.5,9.375,12.5,9.375,0,12.5,3.125,12,76.17554859,37.5,69.59247649,1.567398119,0,0,3.703703704,2.057613169,0,2.507836991,11,4,8,2,2,10.97178683,70.84639498,6.269592476,2.507836991,1.567398119,34.375,12.5,25,6.25,6.25,1,5,6,12,0,0.313479624,8.777429467,72.4137931,6.896551724,0,3.125,15.625,18.75,37.5,0,54.54545455,62.06896552,69.27899687,74.92163009,77.74294671,2.951210185,0.685390277,5.550553213,5.377098425,0.590242037
2019081,TAU-W0816,SNEP,MidStrs,-71.02718,41.8199,7.911090161,9/16/2019,20.83333333,26.04166667,0,0.591540964,0,0,5.0256,43.3458,38.637299,0.001,0.00001,,50,1.51,21.33815007,53.99838825,20.79459813,1254.578186,1263.280686,15.63949081,15.53181937,10.21858297,10.34064162,4.7938881,5.145113905,32.25286533,26,36.729943,57.547444,0.556977178,0.65541933,9.760028653,9.760028653,5.286325319,4.856584094,4.509921828,10.67335244,10.67335244,5.145135169,4.484075247,6.073361395,11.81876791,11.81876791,6.248328558,3.210526166,3.210526166,2.372117608,2023.843085,0,2023.843085,0,0,0,0,0,0,0,0,0,0,2,8,0,0,2,8,18,5,19,15,15,10,9,10,10,10,10,10,149,,,,,,,,,,,,1.276259302,1.492876705,1.51,0.020899998,0.037419998,0.001,345,65,1,0,12,1,2,1,2,4,4,1,0,1,1,0,0,6,1,0,0,6,0,1,2,0,0,1,0,0,0,0,0,0.289855072,71.5942029,0.289855072,1.15942029,0,0.289855072,0.579710145,0,71.5942029,72.75362319,19.13043478,0.289855072,0.289855072,0,0.289855072,0.289855072,0,0,0,0,19.71014493,71.30434783,0,1.15942029,80.28985507,0,0.289855072,7.536231884,0,0.289855072,0,0,8.333333333,16.66666667,8.333333333,16.66666667,33.33333333,8.333333333,8.333333333,8.333333333,0,50,8.333333333,0,50,0,8.333333333,16.66666667,0,8.333333333,0,3,18.84057971,25,0,0,36.92307692,36.92307692,0,0,0,0,8,2,1,0,1,98.26086957,1.15942029,0.289855072,0,0.289855072,66.66666667,16.66666667,8.333333333,0,8.333333333,8,0,1,2,0,27.82608696,0,0.289855072,71.5942029,0,66.66666667,0,8.333333333,16.66666667,0,71.30434783,82.89855072,90.14492754,97.10144928,97.68115942,1.482999807,0.467918505,2.05354818,1.882419165,0.413672335
19-126-14,LO-Best-P4,SNEP,Ref,-71.716451,41.374694,80.29931321,8/25/2019,89.28571429,74.4047619,86.84807256,51.82010108,80.23088023,99.20634921,5.3217,9.0711,6.047148,0.663068,0.00663068,0.078415842,60,1.04,25.30444106,67,17.99450077,1135.355413,1134.778404,14.67535067,14.66675139,10.17538221,10.13753786,5.671556713,5.603403845,37.30762726,30,54.490107,59.380891,0.726897769,0.675601794,3.472566723,3.247082699,3.472566723,3.546944858,7.669902913,1.190594305,0.84559445,1.190594305,1.281669151,2.718446602,5.445877567,4.851851852,5.445877567,2.660081907,2.52344544,2.660081907,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,2,14,7,17,10,14,20,14,6,6,10,10,10,10,148,10,15,15,60,98,3.033333333,0.343333333,16.9,0.103,8.6,5.64,1.04495369,1.061032409,1.04,1.512499696,1.41920996,0.663068,319,126,77,22,42,2,0,2,16,3,20,3,1,11,10,0,1,38,1,1,0,4,4,14,1,0,1,15,0,0,0,7,0,20.37617555,24.76489028,0,0,0,7.210031348,32.60188088,0,24.76489028,24.76489028,40.7523511,16.61442006,16.61442006,16.61442006,24.13793103,23.51097179,0,0.940438871,3.896103896,13.63636364,74.29467085,4.388714734,0.313479624,0,25.70532915,1.880877743,25.39184953,0.940438871,0.626959248,26.01880878,6.896551724,5.956112853,4.761904762,0,4.761904762,38.0952381,47.61904762,7.142857143,26.19047619,23.80952381,0,90.47619048,2.380952381,2.380952381,9.523809524,9.523809524,33.33333333,2.380952381,2.380952381,35.71428571,16.66666667,18,39.4984326,42.85714286,24.45141066,4.388714734,0.793650794,0,15.87301587,11.11111111,0.940438871,7.210031348,10,7,10,2,6,47.64890282,12.53918495,8.777429467,3.761755486,6.269592476,23.80952381,16.66666667,23.80952381,4.761904762,14.28571429,3,3,16,13,0,0.940438871,6.5830721,24.45141066,36.67711599,10.03134796,7.142857143,7.142857143,38.0952381,30.95238095,0,13.47962382,23.51097179,31.34796238,38.24451411,43.88714734,4.700901211,0.942463223,7.285101092,7.111646304,0.871777539
19-126-15,LO-Worst-P4,SNEP,MidStrs,-71.56613,41.485968,76.46524025,8/25/2019,76.08695652,67.93478261,68.11594203,70.50092764,76.15283267,100,4.5639,14.67,10.450798,0.118932,0.00118932,0.141428571,70,1.06,37.34908105,68.00492999,18.15239728,1309.822385,1305.924184,15.10988743,14.99612696,10.06757523,9.974780996,5.018946978,4.947488012,30.70400316,26,36.265036,52.705521,0.405441319,0.458353886,12.02918556,12.02918556,7.82208589,6.138085399,23.18435754,15.1646618,15.1646618,7.742331288,5.681818182,22.76536313,20.61486886,20.61486886,12.07932515,3.138069282,3.138069282,2.879121879,0,0,0,0,0,0,0,0,0,0,0,0.438221696,0.272665303,4,6,0,0,2,18,16,18,19,20,19,13,10,10,10,10,9,9,181,0,40,30,30,25,3.733333333,0.373333333,19.2,0.091,4.4,5.76,1.028857452,1.050638784,1.06,0.297800061,0.283789988,0.118932,331,152,102,38,47,2,1,4,18,6,19,2,0,11,11,2,1,39,1,0,0,8,3,14,1,0,0,14,0,0,0,9,1,4.229607251,10.87613293,0,1.208459215,0,4.531722054,38.97280967,0,10.87613293,12.68882175,46.52567976,19.33534743,19.33534743,19.33534743,30.81570997,30.81570997,0.604229607,1.510574018,4.901960784,13.15789474,86.40483384,6.64652568,0,1.812688822,13.59516616,3.625377644,34.44108761,0.302114804,0,34.44108761,11.48036254,9.96978852,4.255319149,2.127659574,8.510638298,38.29787234,40.42553191,4.255319149,23.40425532,23.40425532,4.255319149,82.9787234,2.127659574,0,17.0212766,6.382978723,29.78723404,2.127659574,0,29.78723404,19.14893617,17,45.92145015,36.17021277,19.03323263,11.48036254,0,0,5.263157895,25,0,4.531722054,14,8,10,3,7,23.56495468,22.35649547,18.73111782,8.459214502,14.80362538,29.78723404,17.0212766,21.27659574,6.382978723,14.89361702,4,7,16,12,2,2.416918429,5.135951662,39.27492447,26.28398792,12.99093656,8.510638298,14.89361702,34.04255319,25.53191489,4.255319149,13.59516616,23.56495468,30.51359517,37.16012085,43.50453172,4.790993693,0.943839505,8.100489676,7.928138832,0.862528951
19-126-16,LO-Worst-R2,SNEP,MidStrs,-71.526215,41.517008,66.29690562,8/25/2019,68.18181818,73.86363636,57.57575758,78.05002879,59.50413223,60.60606061,2.8269,18.9603,16.616593,0.197396,0.00197396,0.12122449,80,1.02,53.24711238,66.02801656,18.61070194,1302.242272,1289.462992,14.98715263,14.99773555,9.916953452,9.977528722,4.842129329,4.952205606,11.14294811,14,67.430755,49.133716,0.500861833,0.368388553,8.150187497,4.106972302,8.150187497,9.006227999,6.768292683,17.78136422,10.82457816,17.78136422,18.30490116,12.43902439,31.52033987,19.5603311,31.52033987,3.98615146,3.98615146,3.372775418,9368.054303,0,9368.054303,0,0,0,0.052741782,0,0,0,0,0,0,7,2,0,1,3,9,8,8,17,20,20,12,9,9,10,10,10,10,152,5,15,10,70,60,4.333333333,0.35,21.9,0.162,6.9,6.1,1.052131279,1.046703743,1.02,0.125039994,0.37399001,0.197396,319,96,89,75,54,3,1,3,18,7,25,3,0,13,13,2,1,43,1,0,0,11,2,15,2,0,0,15,0,0,0,10,1,15.04702194,18.49529781,0.313479624,1.567398119,0,2.507836991,40.7523511,0,18.49529781,20.68965517,36.99059561,4.388714734,4.388714734,4.07523511,27.89968652,27.89968652,0.626959248,14.10658307,50.56179775,60,77.74294671,3.448275862,0,2.194357367,22.25705329,10.34482759,38.24451411,0.940438871,0,38.24451411,23.51097179,9.404388715,5.555555556,1.851851852,5.555555556,33.33333333,46.2962963,5.555555556,24.07407407,24.07407407,3.703703704,79.62962963,1.851851852,0,20.37037037,3.703703704,27.77777778,3.703703704,0,27.77777778,18.51851852,20,30.09404389,37.03703704,10.34482759,3.134796238,4.166666667,4.166666667,20.83333333,10.41666667,5.015673981,2.507836991,20,10,10,3,6,29.46708464,34.169279,17.24137931,4.07523511,10.65830721,37.03703704,18.51851852,18.51851852,5.555555556,11.11111111,7,4,17,18,2,2.821316614,10.97178683,50.15673981,29.46708464,1.567398119,12.96296296,7.407407407,31.48148148,33.33333333,3.703703704,10.03134796,18.80877743,27.27272727,33.54231975,38.55799373,5.082356566,0.955356178,9.366558547,9.193103759,0.883137431
19-126-48,CP-Worst-P2,SNEP,HighStrs,-71.803181,42.241556,37.64738363,8/31/2019,52.3255814,21.80232558,43.0786268,38.34654881,31.57152925,38.75968992,0.7209,163.0476,161.3269,0.406798,0.00406798,0.126382979,60,1.16,164.2137828,53,21.13500146,1214.50765,1230.497385,14.7510074,14.22680648,9.010876351,8.881918829,3.260919177,3.531705084,10.61173533,10,4.11985,39.041973,0.484984286,0.484294385,60.92384519,60.92384519,35.98010642,35.91937832,92.68774704,2.382371774,0,2.382371774,2.384844107,0.049407115,1.656786116,0,1.656786116,11.959732,11.959732,7.269323533,147447.7133,0,147447.7133,0,0,0,0,0,0.006133178,0,0.055198605,1.387154945,0.325058449,5,0,0,5,2,13,7,13,10,14,14,6,4,4,3,9,9,9,115,0,0,100,0,50,9.933333333,0.733333333,23,0.65,8.8,6.83,1.117610304,1.212699867,1.16,0.580299877,0.319209986,0.406798,314,92,59,39,44,2,1,2,11,7,21,4,0,9,9,3,0,32,1,0,0,12,0,9,4,0,0,9,0,0,0,5,1,41.08280255,41.40127389,6.050955414,1.592356688,0.318471338,4.458598726,23.24840764,0,41.40127389,44.26751592,29.29936306,6.369426752,6.050955414,0,18.78980892,18.78980892,1.27388535,2.547770701,13.55932203,20.51282051,52.5477707,0.318471338,0,2.866242038,47.4522293,0,18.78980892,2.547770701,0,18.78980892,12.42038217,9.872611465,4.545454545,2.272727273,4.545454545,25,47.72727273,9.090909091,20.45454545,20.45454545,6.818181818,72.72727273,2.272727273,0,27.27272727,0,20.45454545,9.090909091,0,20.45454545,11.36363636,21,29.29936306,47.72727273,11.46496815,0.318471338,13.04347826,10.86956522,20.65217391,1.086956522,0,4.458598726,18,8,3,4,4,49.04458599,23.56687898,1.27388535,9.872611465,9.23566879,40.90909091,18.18181818,6.818181818,9.090909091,9.090909091,4,5,14,13,0,1.27388535,3.821656051,34.7133758,48.40764331,0,9.090909091,11.36363636,31.81818182,29.54545455,0,40.76433121,48.08917197,54.14012739,59.87261146,64.64968153,3.788976251,0.814028967,7.65298182,7.479050415,0.694023942
19-126-49,CP-Worst-R3,SNEP,HighStrs,-71.838955,42.215523,57.97283888,8/31/2019,68.18181818,37.87878788,51.8037518,45.16092151,44.8117539,100,1.2663,49.1958,47.3476,0.520787,0.00520787,0.126382979,10,1.36,161.9528998,53,19.77605913,1220.994155,1240.036215,14.78054933,13.87781865,8.960347484,8.791963924,3.136583022,3.701049754,15.70717839,16,13.503909,55.301672,0.549912318,0.510263801,49.25373134,49.25373134,14.12864513,13.30583069,42.99262381,3.598477919,0,3.598477919,3.646318511,0,2.596868025,0,2.596868025,9.327418419,9.327418419,3.828546847,299622.263,0,299622.263,0,0,0,0,0,0.020326938,0,0.121961631,0,0.081307754,2,0,4,4,3,14,15,5,9,17,20,6,6,7,10,10,8,7,134,5,0,95,0,35,6.1,0.23,22,0.416,8.5,6.95,1.295028902,1.461278644,1.36,0.18944001,0.598190017,0.520787,357,12,63,36,33,3,1,6,15,7,10,3,0,7,7,2,1,25,1,0,0,8,2,9,1,0,0,9,0,0,0,4,0,52.38095238,54.06162465,6.722689076,0.280112045,0.56022409,12.60504202,34.73389356,0,54.06162465,60.50420168,4.481792717,7.56302521,7.00280112,0.280112045,17.64705882,17.64705882,6.162464986,1.680672269,9.523809524,16.66666667,39.21568627,1.680672269,0,6.442577031,60.78431373,4.481792717,22.12885154,0.280112045,0,22.12885154,10.08403361,8.403361345,9.090909091,3.03030303,18.18181818,45.45454545,30.3030303,9.090909091,21.21212121,21.21212121,6.060606061,75.75757576,3.03030303,0,24.24242424,6.060606061,27.27272727,3.03030303,0,27.27272727,12.12121212,9,3.361344538,27.27272727,1.400560224,0.280112045,8.333333333,8.333333333,33.33333333,8.333333333,1.120448179,12.60504202,11,7,4,5,4,70.58823529,12.32492997,5.042016807,5.042016807,6.442577031,33.33333333,21.21212121,12.12121212,15.15151515,12.12121212,3,5,16,7,0,0.840336134,10.92436975,32.21288515,55.46218487,0,9.090909091,15.15151515,48.48484848,21.21212121,0,50.14005602,58.26330532,64.70588235,70.58823529,76.19047619,3.063026334,0.727726385,5.614406844,5.444273303,0.607213921
19-126-37,CAPE-P4,SNEP,MidStrs,-70.525492,41.587701,56.25645324,8/29/2019,66.32653061,57.39795918,60.93294461,42.24430297,59.6165739,51.02040816,4.5882,4.5882,23.0885,0.281107,0.00281107,0.27225,65,1.05,16.83925657,66.29894076,17.74232763,1239.367303,1239.367303,14.65317403,14.65317403,10.38768188,10.38768188,6.120074156,6.120074156,5.786582974,6,34.915653,34.915653,0.615370121,0.615370121,37.15182424,37.15182424,37.15182424,35.44402447,28.5046729,1.863475873,1.86347587,1.863475873,0.502669212,0.23364486,2.180855237,2.180855237,2.180855237,6.811086081,6.811086081,6.811086081,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1,4,19,17,6,17,20,20,10,10,10,10,10,10,10,169,5,0,95,0,100,5.266666667,0.25,17.3,0.103,6.8,6.17,1.080368708,1.099826142,1.05,0.809720058,0.113579993,0.281107,343,195,70,65,49,1,1,2,13,3,24,0,0,12,10,0,0,39,1,0,1,10,1,11,5,0,2,13,0,1,1,10,0,8.746355685,11.66180758,0,0.29154519,0,3.498542274,24.19825073,0,11.66180758,11.95335277,58.3090379,0,0,0,20.40816327,18.95043732,0,0.583090379,2.857142857,3.076923077,83.96501458,2.915451895,0,0.29154519,16.03498542,1.749271137,20.69970845,3.498542274,1.457725948,22.1574344,18.95043732,18.36734694,2.040816327,2.040816327,4.081632653,26.53061224,48.97959184,0,24.48979592,20.40816327,0,79.59183673,2.040816327,0,20.40816327,2.040816327,22.44897959,10.20408163,4.081632653,26.53061224,20.40816327,20,56.85131195,40.81632653,38.19241983,2.623906706,1.538461538,1.025641026,18.97435897,4.615384615,0.583090379,3.498542274,14,5,8,2,8,22.44897959,39.65014577,6.413994169,1.457725948,18.65889213,28.57142857,10.20408163,16.32653061,4.081632653,16.32653061,6,3,10,15,1,6.705539359,11.37026239,45.48104956,23.61516035,1.749271137,12.24489796,6.12244898,20.40816327,30.6122449,2.040816327,25.94752187,35.56851312,44.3148688,51.89504373,55.39358601,4.38270245,0.901393127,8.393672925,8.222373478,0.780575056
2013001,B0851,SNEP,MidStrs,-70.104775,41.702893,71.93042573,7/1/2013,89.28571429,55.80357143,67.00680272,75.22239665,54.97835498,89.28571429,5.1012,27.5085,22.9728,0.147828,0.00147828,,75,1.06,13.23789167,65.84350741,18.82688579,1156.965614,1162.439865,14.12527524,13.99467689,10.17243813,10.10792788,6.214155151,6.215165792,9.774170783,24,53.087509,45.467037,0.564535598,0.636908168,20.5539873,20.5539873,16.93440209,16.76848371,22.55965293,1.976005646,1.97600565,1.285784394,1.104323308,0.21691974,4.840860974,4.840860974,2.112416162,6.000186463,5.899626651,6.000186463,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,4,13,16,8,8,20,19,16,10,10,10,10,10,10,160,,,,,,,,,,,,1.050875001,1.04626179,1.06,0.533200081,0.337439988,0.147828,312,67,111,89,28,1,1,3,13,3,10,2,0,8,8,0,1,23,1,0,0,5,2,10,2,0,0,10,0,0,0,6,0,4.487179487,14.74358974,0.320512821,2.564102564,0,10.8974359,47.75641026,0,14.74358974,17.30769231,33.97435897,7.051282051,7.051282051,6.730769231,35.57692308,35.57692308,0,15.70512821,44.14414414,55.05617978,81.73076923,10.25641026,0,2.564102564,18.26923077,1.282051282,36.85897436,0.961538462,0,36.85897436,28.52564103,12.82051282,3.571428571,3.571428571,10.71428571,46.42857143,35.71428571,7.142857143,28.57142857,28.57142857,0,82.14285714,3.571428571,0,17.85714286,7.142857143,35.71428571,7.142857143,0,35.71428571,21.42857143,8,21.47435897,28.57142857,0,1.282051282,0,0,74.62686567,5.970149254,12.17948718,10.57692308,10,4,5,3,4,18.26923077,39.1025641,3.846153846,16.98717949,4.807692308,35.71428571,14.28571429,17.85714286,10.71428571,14.28571429,3,1,11,9,2,1.282051282,0.961538462,61.53846154,18.58974359,0.641025641,10.71428571,3.571428571,39.28571429,32.14285714,7.142857143,14.42307692,26.6025641,37.5,48.3974359,58.33333333,3.956403139,0.913420447,4.875497903,4.701372978,0.822989607
